account_id,timestamp,text,url,hashtags,reply_to,repost_of,platform
organic_015,2026-03-11T08:47:33.326465+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_016,2026-03-11T08:49:21.179485+00:00,New album is fire honestly,,,,,synthetic
organic_004,2026-03-11T08:51:29.399699+00:00,Monday mood: need more coffee,,,,,synthetic
organic_011,2026-03-11T08:59:30.252669+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_004,2026-03-11T09:30:14.337138+00:00,Just finished reading a great book,,,,,synthetic
organic_003,2026-03-11T09:36:11.269843+00:00,Great discussion at today's meetup,,,,,synthetic
coord_g1_01,2026-03-11T09:47:18.891355+00:00,Wake up and share this with everyone you know,,,,,synthetic
organic_009,2026-03-11T09:50:09.166866+00:00,Can't wait for the weekend,,,,,synthetic
organic_015,2026-03-11T09:50:24.660264+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g1_02,2026-03-11T09:54:48.228587+00:00,They want cheap labor and don't care about you,,immigrationtruth,,,synthetic
organic_019,2026-03-11T10:27:00.420863+00:00,Can't wait for the weekend,,,,,synthetic
organic_006,2026-03-11T10:29:52.346019+00:00,Monday mood: need more coffee,,,,,synthetic
organic_010,2026-03-11T10:30:16.874343+00:00,Traffic is terrible today,,,,,synthetic
organic_002,2026-03-11T10:36:40.813818+00:00,New album is fire honestly,,,,,synthetic
organic_018,2026-03-11T10:51:38.072865+00:00,This recipe turned out amazing,,,,,synthetic
organic_004,2026-03-11T10:53:36.801819+00:00,This weather is perfect for a hike,,life,,,synthetic
organic_013,2026-03-11T11:16:24.128253+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_012,2026-03-11T11:55:43.638160+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_017,2026-03-11T12:01:07.581181+00:00,Monday mood: need more coffee,,,,,synthetic
coord_g1_03,2026-03-11T12:17:56.922272+00:00,Open borders are destroying our communities,,,,,synthetic
organic_006,2026-03-11T12:20:09.960351+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_011,2026-03-11T12:41:45.200016+00:00,Traffic is terrible today,,fun,,,synthetic
organic_016,2026-03-11T13:21:36.245936+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_021,2026-03-11T13:24:02.094909+00:00,Beautiful sunset today,,,,,synthetic
organic_013,2026-03-11T13:27:26.099188+00:00,New album is fire honestly,,,,,synthetic
organic_016,2026-03-11T13:48:25.908779+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
coord_g1_02,2026-03-11T14:03:07.431130+00:00,Something big is about to happen stay alert,,sharetruth,,,synthetic
coord_g1_00,2026-03-11T14:03:47.000483+00:00,Something big is about to happen stay alert,,"sharetruth,sharetruth,technologytruth",,,synthetic
coord_g1_01,2026-03-11T14:04:48.000208+00:00,Wake up and share this with everyone you know,,,,,synthetic
coord_g1_03,2026-03-11T14:06:55.274849+00:00,Millions of illegals flooding in and nobody cares,https://realfacts.blog/post/4013,,,,synthetic
organic_009,2026-03-11T14:06:59.781101+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_016,2026-03-11T14:45:13.460291+00:00,Can't wait for the weekend,,,,,synthetic
organic_020,2026-03-11T14:47:22.478057+00:00,This recipe turned out amazing,,,,,synthetic
organic_014,2026-03-11T14:56:03.554908+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_002,2026-03-11T15:48:29.056090+00:00,New album is fire honestly,,goals,,,synthetic
organic_012,2026-03-11T16:26:40.066312+00:00,Can't wait for the weekend,,,,,synthetic
coord_g1_01,2026-03-11T16:45:28.232903+00:00,Another day another cover up by the elites,,"technologytruth,resist",,,synthetic
organic_000,2026-03-11T16:57:16.737619+00:00,Can't wait for the weekend,,,,,synthetic
organic_006,2026-03-11T18:25:40.511476+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_000,2026-03-11T18:33:45.945335+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_012,2026-03-11T18:44:52.679409+00:00,Great discussion at today's meetup,,,,,synthetic
organic_021,2026-03-11T18:45:08.085223+00:00,Traffic is terrible today,,,,,synthetic
organic_000,2026-03-11T18:46:45.203125+00:00,Great discussion at today's meetup,,life,,,synthetic
organic_011,2026-03-11T18:49:06.831910+00:00,Traffic is terrible today,,,,,synthetic
organic_010,2026-03-11T19:04:59.742414+00:00,Just finished reading a great book,,,,,synthetic
organic_002,2026-03-11T19:05:34.167681+00:00,New album is fire honestly,,,,,synthetic
organic_015,2026-03-11T19:19:49.729379+00:00,Great discussion at today's meetup,,,,,synthetic
organic_003,2026-03-11T19:44:35.160742+00:00,This weather is perfect for a hike,,,,,synthetic
organic_012,2026-03-11T19:49:44.252997+00:00,Trying a new workout routine this week,,fun,,,synthetic
organic_015,2026-03-11T19:53:40.790551+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_002,2026-03-11T20:07:31.614584+00:00,This recipe turned out amazing,,,,,synthetic
organic_017,2026-03-11T20:08:13.070303+00:00,Beautiful sunset today,,,,,synthetic
organic_006,2026-03-11T20:10:26.445945+00:00,New album is fire honestly,,,,,synthetic
organic_002,2026-03-11T20:18:09.386924+00:00,Looking forward to vacation next month,,,,,synthetic
organic_013,2026-03-11T21:05:47.783480+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_010,2026-03-11T21:13:19.447554+00:00,Can't wait for the weekend,,,,,synthetic
organic_003,2026-03-11T21:16:08.659710+00:00,Happy birthday to my amazing friend!,,mood,,,synthetic
organic_012,2026-03-11T21:26:45.227530+00:00,This recipe turned out amazing,,,,,synthetic
organic_010,2026-03-11T21:28:51.384650+00:00,This recipe turned out amazing,,,,,synthetic
organic_000,2026-03-11T21:41:17.519349+00:00,Anyone watching the game tonight?,,,,,synthetic
coord_g0_01,2026-03-11T22:07:38.386246+00:00,Crime rates skyrocketing in border states,,"resist,breaking",,,synthetic
organic_005,2026-03-11T22:23:58.098569+00:00,Congratulations to the team!,,,,,synthetic
coord_g0_01,2026-03-11T22:26:18.864468+00:00,Another day another cover up by the elites,,,,,synthetic
organic_009,2026-03-11T22:36:58.646605+00:00,Monday mood: need more coffee,,,,,synthetic
organic_006,2026-03-11T22:57:00.922546+00:00,Just finished reading a great book,,,,,synthetic
organic_003,2026-03-11T23:03:27.377208+00:00,Looking forward to vacation next month,,,,,synthetic
coord_g0_00,2026-03-11T23:04:19.902903+00:00,Crime rates skyrocketing in border states,,,,,synthetic
organic_016,2026-03-11T23:11:06.429536+00:00,Great discussion at today's meetup,,vibes,,,synthetic
organic_017,2026-03-11T23:16:48.492588+00:00,Beautiful sunset today,,,,,synthetic
organic_005,2026-03-11T23:27:09.466225+00:00,Great discussion at today's meetup,,,,,synthetic
organic_011,2026-03-11T23:29:50.364247+00:00,Traffic is terrible today,,,,,synthetic
organic_007,2026-03-11T23:38:42.192416+00:00,New album is fire honestly,,,,,synthetic
organic_016,2026-03-11T23:38:49.716390+00:00,Can't wait for the weekend,,,,,synthetic
coord_g0_01,2026-03-12T00:12:11.730001+00:00,The mainstream media won't cover this story,,,,,synthetic
organic_007,2026-03-12T00:24:01.262857+00:00,Looking forward to vacation next month,,,,,synthetic
organic_010,2026-03-12T00:37:14.407742+00:00,This weather is perfect for a hike,,,,,synthetic
organic_014,2026-03-12T01:02:06.109304+00:00,Looking forward to vacation next month,,,,,synthetic
organic_019,2026-03-12T01:18:00.585583+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_006,2026-03-12T01:21:22.467794+00:00,New album is fire honestly,,,,,synthetic
organic_001,2026-03-12T01:24:52.758821+00:00,Trying a new workout routine this week,,,,,synthetic
organic_020,2026-03-12T01:27:16.308006+00:00,Great discussion at today's meetup,,,,,synthetic
organic_017,2026-03-12T01:29:49.445047+00:00,Looking forward to vacation next month,,,,,synthetic
organic_009,2026-03-12T01:57:34.998179+00:00,Traffic is terrible today,,,,,synthetic
organic_007,2026-03-12T01:58:57.051809+00:00,Can't wait for the weekend,,,,,synthetic
organic_016,2026-03-12T02:07:56.707390+00:00,Great discussion at today's meetup,,,,,synthetic
coord_g1_02,2026-03-12T02:08:42.646682+00:00,They want cheap labor and don't care about you,,,,,synthetic
organic_016,2026-03-12T02:43:59.107567+00:00,New album is fire honestly,,,,,synthetic
organic_013,2026-03-12T02:48:14.152011+00:00,This weather is perfect for a hike,,,,,synthetic
organic_015,2026-03-12T02:54:39.229515+00:00,New album is fire honestly,,love,,,synthetic
organic_018,2026-03-12T03:26:20.526004+00:00,This weather is perfect for a hike,,,,,synthetic
organic_019,2026-03-12T04:00:00.569514+00:00,Congratulations to the team!,,,,,synthetic
organic_020,2026-03-12T04:01:33.789863+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_013,2026-03-12T04:07:38.168932+00:00,This recipe turned out amazing,,,,,synthetic
organic_020,2026-03-12T04:14:19.315228+00:00,New album is fire honestly,,,,,synthetic
organic_002,2026-03-12T04:44:48.970749+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_021,2026-03-12T04:45:12.550431+00:00,Congratulations to the team!,,,,,synthetic
coord_g0_03,2026-03-12T04:49:47.875290+00:00,Another day another cover up by the elites,,,,,synthetic
organic_008,2026-03-12T04:54:59.398986+00:00,Congratulations to the team!,,,,,synthetic
organic_013,2026-03-12T05:15:47.204506+00:00,Traffic is terrible today,,,,,synthetic
coord_g1_03,2026-03-12T05:18:47.149071+00:00,Can't believe more people aren't talking about this,,,,,synthetic
organic_008,2026-03-12T05:21:43.071979+00:00,Traffic is terrible today,,goals,,,synthetic
organic_021,2026-03-12T05:51:43.595162+00:00,Just had the best coffee at this new place downtown,,mood,,,synthetic
organic_015,2026-03-12T06:13:35.527150+00:00,Can't wait for the weekend,,,,,synthetic
organic_020,2026-03-12T06:26:37.705243+00:00,Traffic is terrible today,,,,,synthetic
organic_006,2026-03-12T06:29:44.245589+00:00,This weather is perfect for a hike,,,,,synthetic
organic_018,2026-03-12T06:31:01.692424+00:00,Trying a new workout routine this week,,,,,synthetic
organic_021,2026-03-12T06:45:31.860344+00:00,Anyone watching the game tonight?,,,,,synthetic
coord_g1_01,2026-03-12T07:10:01.300974+00:00,Crime rates skyrocketing in border states,,,,,synthetic
organic_021,2026-03-12T07:15:47.839873+00:00,This weather is perfect for a hike,,,,,synthetic
organic_013,2026-03-12T07:39:12.579337+00:00,Just finished reading a great book,,,,,synthetic
organic_014,2026-03-12T07:42:09.998861+00:00,New album is fire honestly,,,,,synthetic
organic_014,2026-03-12T07:44:04.473113+00:00,Trying a new workout routine this week,,,,,synthetic
organic_020,2026-03-12T07:58:13.287454+00:00,Traffic is terrible today,,,,,synthetic
organic_005,2026-03-12T08:08:31.286472+00:00,Trying a new workout routine this week,,,,,synthetic
organic_003,2026-03-12T08:14:26.687769+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_016,2026-03-12T08:19:51.569980+00:00,Congratulations to the team!,,goals,,,synthetic
organic_010,2026-03-12T08:29:21.586467+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_014,2026-03-12T08:37:12.231301+00:00,This recipe turned out amazing,,life,,,synthetic
coord_g0_03,2026-03-12T08:54:06.986649+00:00,Something big is about to happen stay alert,,climatetruth,,,synthetic
coord_g1_02,2026-03-12T09:04:37.721691+00:00,They don't want you to know the truth,,immigrationtruth,,,synthetic
coord_g1_03,2026-03-12T09:04:52.637900+00:00,Wake up and share this with everyone you know,,"technologytruth,resist",,,synthetic
coord_g1_00,2026-03-12T09:05:33.567040+00:00,They want cheap labor and don't care about you,https://freedomdaily.org/expose/8028,"immigrationtruth,sharetruth,sharetruth",coord_g1_03,,synthetic
coord_g1_01,2026-03-12T09:08:00.422548+00:00,They want cheap labor and don't care about you,,"resist,technologytruth",,,synthetic
coord_g1_02,2026-03-12T09:25:00.316641+00:00,They want cheap labor and don't care about you,,,,,synthetic
organic_019,2026-03-12T09:27:14.813993+00:00,Monday mood: need more coffee,,,,,synthetic
organic_005,2026-03-12T09:33:32.839061+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_001,2026-03-12T09:40:10.696974+00:00,This recipe turned out amazing,,,,,synthetic
organic_003,2026-03-12T09:50:21.079125+00:00,Looking forward to vacation next month,,,,,synthetic
organic_004,2026-03-12T09:52:19.757263+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g0_03,2026-03-12T10:12:16.839225+00:00,Another day another cover up by the elites,,,,,synthetic
coord_g1_03,2026-03-12T10:16:01.017774+00:00,They want cheap labor and don't care about you,,"sharetruth,immigrationtruth",,,synthetic
organic_013,2026-03-12T10:18:00.253737+00:00,Beautiful sunset today,,,,,synthetic
coord_g0_01,2026-03-12T10:28:50.647836+00:00,They want cheap labor and don't care about you,,,,,synthetic
organic_020,2026-03-12T11:07:08.080108+00:00,Congratulations to the team!,,,,,synthetic
organic_009,2026-03-12T11:19:04.100909+00:00,Looking forward to vacation next month,,,,,synthetic
coord_g0_00,2026-03-12T11:19:33.946253+00:00,Millions of illegals flooding in and nobody cares,,,,,synthetic
organic_012,2026-03-12T11:20:14.342865+00:00,This recipe turned out amazing,,,,,synthetic
organic_002,2026-03-12T11:33:11.066309+00:00,Looking forward to vacation next month,,,,,synthetic
organic_020,2026-03-12T12:04:49.330462+00:00,This weather is perfect for a hike,,,,,synthetic
organic_000,2026-03-12T12:20:51.573813+00:00,Beautiful sunset today,,,,,synthetic
organic_001,2026-03-12T12:35:47.805511+00:00,Traffic is terrible today,,,,,synthetic
coord_g0_03,2026-03-12T12:37:19.283336+00:00,Can't believe more people aren't talking about this,,"wakeup,resist,climatetruth",,,synthetic
coord_g0_01,2026-03-12T12:37:55.982810+00:00,Open borders are destroying our communities,https://uncensored-report.com/4909,,,,synthetic
coord_g0_00,2026-03-12T12:39:14.206743+00:00,Can't believe more people aren't talking about this,https://realfacts.blog/post/7722,,,,synthetic
organic_000,2026-03-12T12:42:26.109176+00:00,This recipe turned out amazing,,,,,synthetic
coord_g0_02,2026-03-12T12:42:29.218398+00:00,Open borders are destroying our communities,https://freedomdaily.org/expose/5718,"immigrationtruth,wakeup",,,synthetic
organic_017,2026-03-12T12:44:40.233604+00:00,Happy birthday to my amazing friend!,,goals,,,synthetic
organic_005,2026-03-12T13:15:01.285494+00:00,Beautiful sunset today,,,,,synthetic
coord_g0_03,2026-03-12T13:19:38.517560+00:00,Wake up and share this with everyone you know,,,,,synthetic
coord_g1_00,2026-03-12T13:26:04.529899+00:00,They want cheap labor and don't care about you,,,,,synthetic
organic_017,2026-03-12T13:29:09.966091+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_009,2026-03-12T13:37:41.505672+00:00,New album is fire honestly,,,,,synthetic
organic_019,2026-03-12T13:39:22.564623+00:00,This recipe turned out amazing,,,,,synthetic
organic_000,2026-03-12T14:00:01.387926+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_011,2026-03-12T14:00:05.225719+00:00,Looking forward to vacation next month,,,,,synthetic
organic_021,2026-03-12T14:00:10.598943+00:00,Traffic is terrible today,,,,,synthetic
organic_020,2026-03-12T14:17:41.048454+00:00,Can't wait for the weekend,,,,,synthetic
organic_021,2026-03-12T14:24:33.466490+00:00,New album is fire honestly,,,,,synthetic
organic_011,2026-03-12T14:27:57.292993+00:00,Congratulations to the team!,,,,,synthetic
organic_019,2026-03-12T14:34:28.609078+00:00,This weather is perfect for a hike,,,,,synthetic
organic_017,2026-03-12T15:02:44.993991+00:00,Beautiful sunset today,,,,,synthetic
organic_006,2026-03-12T15:29:44.644915+00:00,Just finished reading a great book,,goals,,,synthetic
organic_007,2026-03-12T15:54:09.937151+00:00,Monday mood: need more coffee,,,,,synthetic
organic_011,2026-03-12T15:58:45.410020+00:00,Just finished reading a great book,,,,,synthetic
organic_013,2026-03-12T16:18:47.832789+00:00,Traffic is terrible today,,,,,synthetic
